Symbol,Signal Date,Entry Date,Entry Price,Exit Date,Exit Price,Exit Reason,Return %,Equity at Entry,Shares,PnL,Return on position %
SUBROS.NS,2025-03-26,2025-03-27,579.2,2025-04-04,594.0,RSI cross up,-2.56,2152037.1842999957,371,-5490.8,-2.56
JAMNAAUTO.NS,2025-03-26,2025-03-27,74.85,2025-03-28,78.04,RSI cross up,-4.26,2146546.384299996,2867,-9145.73,-4.26
MANALIPETC.NS,2025-03-26,2025-03-27,58.48,2025-04-22,57.16,RSI cross up,2.26,2137400.654299996,3654,4823.28,2.26
SPANDANA.NS,2025-03-26,2025-03-27,240.95,2025-03-28,240.5,RSI cross up,0.19,2142223.9342999957,889,400.05,0.19
NSLNISP.NS,2025-03-26,2025-03-27,34.05,2025-04-02,34.4,RSI cross up,-1.03,2142623.9842999955,6292,-2202.2,-1.03
HYUNDAI.NS,2025-03-26,2025-03-27,1691.0,2025-03-28,1735.0,RSI cross up,-2.6,2140421.7842999953,126,-5544.0,-2.6
FINPIPE.NS,2025-03-26,2025-03-27,175.91,2025-03-28,180.0,RSI cross up,-2.33,2134877.7842999953,1213,-4961.17,-2.33
GOLDTECH.NS,2025-03-27,2025-03-28,54.0,2025-04-02,56.39,RSI cross up,-4.43,2129916.6142999954,3944,-9426.16,-4.43
KROSS.NS,2025-03-27,2025-03-28,170.01,2025-04-04,170.54,RSI cross up,-0.31,2120490.454299995,1247,-660.91,-0.31
MUTHOOTMF.NS,2025-03-27,2025-03-28,126.99,2025-04-02,131.88,RSI cross up,-3.85,2119829.544299995,1669,-8161.41,-3.85
JUNIPER.NS,2025-03-27,2025-03-28,250.0,2025-04-02,255.55,RSI cross up,-2.22,2111668.134299995,844,-4684.2,-2.22
RSYSTEMS.NS,2025-03-27,2025-03-28,334.5,2025-04-16,339.8,RSI cross up,-1.58,2106983.9342999947,629,-3333.7,-1.58
JSFB.NS,2025-03-27,2025-03-28,404.1,2025-04-01,407.95,RSI cross up,-0.95,2103650.2342999945,520,-2002.0,-0.95
